"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @NBARefStats: Celtics have lost their last six playoff games officiated by Tony Brothers https://t.co/uuA2xyBXfb",FALSE,0,NA,2018-04-27 01:42:04,FALSE,NA,"989681050463997958",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trevorstweetss",89,TRUE,FALSE,NA,NA
"12","RT @KeithSmithNBA: Much like other games in the series, the Celtics look so much better when they go quickly and attack the basket. When it…",FALSE,0,NA,2018-04-27 01:42:03,FALSE,NA,"989681046429020161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OjeleyeFactory",2,TRUE,FALSE,NA,NA
"13","RT @SLAMonline: Def gonna need Terry Rozier to pull out this move in the game tonight (via @Celtics) https://t.co/T53Vf3n44Q",FALSE,0,NA,2018-04-27 01:42:03,FALSE,NA,"989681045833506816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","malik28_g",233,TRUE,FALSE,NA,NA
"14","@goncanunes Nada contra os Celtics mpt ahaha
Até comprava uma camisola do Irving
Vais amanhã?",FALSE,0,"goncanunes",2018-04-27 01:42:02,FALSE,"989679755745267714","989681043715354625","1645728703","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simaopereira11",0,FALSE,FALSE,NA,NA
"15","@DaleEArnold @celtics @RedSox You aren’t watching 500 year old Scott Steiner wrestle on Impact?",FALSE,0,"DaleEArnold",2018-04-27 01:42:02,FALSE,"989679306921127936","989681040204673024","93997039","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bnlfan_thunder",0,FALSE,FALSE,NA,NA
"16","okay i’ve calmed down i love the celtics but please just play better",FALSE,0,NA,2018-04-27 01:41:59,FALSE,NA,"989681027772833792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sootsootwatari",0,FALSE,FALSE,NA,NA
"17","#Tnt #Nba #Celtics #Bucks I am sticking to what I tweeted the commercial is different its insulting… https://t.co/6avdPBYPBp",FALSE,0,NA,2018-04-27 01:41:56,TRUE,NA,"989681016510951424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sethrow991",0,FALSE,FALSE,NA,NA
"18","Wow, the Celtics had excellent ball reversal but could never get an open look anyway. Bucks D are making all kinds… https://t.co/RypI2uMrfM",FALSE,0,NA,2018-04-27 01:41:55,TRUE,NA,"989681013570834433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3fromthe7",0,FALSE,FALSE,NA,NA
"19","There you go @celtics get the young guns involved there a game in Boston on Sunday let’s make it a game 1 not a 7 
#NBAPlayoffs",FALSE,0,NA,2018-04-27 01:41:54,FALSE,NA,"989681007099109378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ricardod1903",0,FALSE,FALSE,NA,NA
"20","@celtics Brown has to show up",FALSE,0,"celtics",2018-04-27 01:41:53,FALSE,"989671710227083265","989681004259561473","18139461","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mosesjp",0,FALSE,FALSE,NA,NA
"21","¡Ya están aquí!

Los Celtics, en el partido. Quieren evitar el séptimo. 

#TiempoDePlayoffs https://t.co/QVxc2hqbgF",FALSE,2,NA,2018-04-27 01:41:52,FALSE,NA,"989681002137075713",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","MovistarNBA",0,FALSE,FALSE,NA,NA
"22","@Abelv03 @AdamMKaufman @AdamHimmelsbach @CLNSMedia @CelticsCLNS @CLNS_Nick @EvanValenti @CLNS_Walsh @CLNSRoundtable… https://t.co/Yjre8rHS5q",FALSE,0,"Abelv03",2018-04-27 01:41:48,TRUE,"989678929739853824","989680984999284736","50332252","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoreyB08",0,FALSE,FALSE,NA,NA
"23","Wearing out the “last” button on my Xfinity remote tonight.. Caps/Pens, Red Sox, Celtics and NFL Draft. Great night for sports.",FALSE,0,NA,2018-04-27 01:41:48,FALSE,NA,"989680982537236481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NH_Davey",0,FALSE,FALSE,NA,NA
"24","@tamgxx sim sim eu não consigo permanecer isenta kkk torço pro celtics",FALSE,0,"tamgxx",2018-04-27 01:41:47,FALSE,"989671258009866242","989680977499836419","2455925197","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vttrbn_",0,FALSE,FALSE,NA,NA
"25","I really want the bucs to lose more than I want the Celtics to win. I’m so sick of lookin at thon makers ugly ass  mug",FALSE,0,NA,2018-04-27 01:41:46,FALSE,NA,"989680975738277889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pistolpetey07",0,FALSE,FALSE,NA,NA
"26","Celtics are losing &amp; I’m happy <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,0,NA,2018-04-27 01:41:46,FALSE,NA,"989680975146831877",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mannylakers96",0,FALSE,FALSE,NA,NA
"27","Celtics just ran this action to get Horford open for a 3 in the previous timeout. https://t.co/pmrmKPFhwg",FALSE,0,NA,2018-04-27 01:41:46,FALSE,NA,"989680974601502721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ry_nguyen",0,FALSE,FALSE,NA,NA
"28","NBA playoffs live: Big runs carry Bucks to second half lead over the Celtics https://t.co/R2F4ijoqqs https://t.co/tNKIA6AoSj",FALSE,0,NA,2018-04-27 01:41:46,FALSE,NA,"989680974257709057",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","PostSports",0,FALSE,FALSE,NA,NA
